publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2017p017717,,2017-01-07T13:20:08.600Z,2017-01-07T13:22:26.292Z,173.5631792,-40.88102421,2.002576288,89.375,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.2821827179,127.2207161,1.033855219,0
2017p017677,,2017-01-07T12:59:42.776Z,2017-01-07T13:01:41.350Z,176.2206304,-38.83972011,1.647591142,85.625,M,,NonLinLoc,,automatic,nz3drx,22,22,6,0.3831951461,83.97582447,1.040812092,0
2017p017662,,2017-01-07T12:50:44.327Z,2017-01-07T12:52:03.773Z,176.6523818,-40.42532747,1.912446959,9.921875,M,,NonLinLoc,,automatic,nz3drx,17,17,8,0.1411407157,207.0156518,0.4999917659,0
2017p017634,,2017-01-07T12:35:27.535Z,2017-01-07T12:37:44.297Z,176.6586053,-40.42384707,1.839257635,9.921875,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.1461579191,201.6721238,0.2913599242,0
2017p017626,,2017-01-07T12:31:15.419Z,2017-01-07T12:33:27.060Z,173.8467602,-42.41954357,2.397656416,21.40625,M,,NonLinLoc,,automatic,nz3drx,25,25,10,0.227156907,152.6779276,1.094311597,0
2017p017623,,2017-01-07T12:29:38.912Z,2017-01-07T12:32:25.817Z,173.8498743,-42.39961119,2.544531236,25.15625,M,,NonLinLoc,,automatic,nz3drx,28,28,12,0.230211014,151.8497546,0.9900865626,0
2017p017616,,2017-01-07T12:26:18.282Z,2017-01-07T12:34:58.868Z,176.3734109,-38.22600612,2.382837773,125.46875,M,,NonLinLoc,,automatic,nz3drx,96,96,42,0.1343748607,53.48680315,1.553269074,0
2017p017602,,2017-01-07T12:18:46.713Z,2017-01-07T12:21:23.327Z,173.5020492,-42.50298813,2.812453712,22.34375,M,,NonLinLoc,,automatic,nz3drx,30,30,18,0.09130266643,140.282122,1.259401646,0
2017p017590,,2017-01-07T12:11:58.223Z,2017-01-07T12:14:12.059Z,173.540098,-42.42232008,2.060139056,8.75,M,,NonLinLoc,,automatic,nz3drx,12,12,2,0.006365616177,175.3975527,0.445152792,0
2017p017588,,2017-01-07T12:11:17.084Z,2017-01-07T12:31:53.632Z,173.7825114,-42.39098017,2.116620049,15.78125,M,,NonLinLoc,,automatic,nz3drx,14,14,4,0.1817017147,164.5063062,0.9452744331,0
2017p017585,,2017-01-07T12:09:33.371Z,2017-01-07T12:11:57.752Z,174.3771974,-41.64339571,2.051652951,9.921875,M,,NonLinLoc,,automatic,nz3drx,13,13,3,0.1635490862,133.4496739,0.3776908949,0
2017p017575,,2017-01-07T12:04:25.835Z,2017-01-07T12:06:16.982Z,174.1588582,-41.7203963,1.617179465,9.453125,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.05075701462,87.22903363,0.3207195956,0
2017p017573,,2017-01-07T12:02:59.918Z,2017-01-07T12:05:32.935Z,174.0552013,-41.91506103,2.42758261,21.40625,M,,NonLinLoc,,automatic,nz3drx,32,32,15,0.2037553038,133.1956776,0.9957025645,0
2017p017565,,2017-01-07T11:58:48.884Z,2017-01-07T12:00:51.176Z,174.20039,-41.66989776,1.527715561,12.265625,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.08128899856,90.76468063,0.285044943,0
2017p017564,,2017-01-07T11:58:19.528Z,2017-01-07T12:01:51.932Z,178.360978,-37.51619405,2.354655552,26.5625,M,,NonLinLoc,,automatic,nz3drx,25,25,12,0.06654194613,238.7376855,0.9701219823,0
2017p017545,,2017-01-07T11:48:22.621Z,2017-01-07T11:50:11.150Z,174.3104526,-41.65644842,1.50539872,10.390625,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.1194329169,134.3115904,0.2832416772,0
2017p017486,,2017-01-07T11:16:37.513Z,2017-01-07T11:18:39.684Z,173.5716525,-42.38151679,1.950575492,25.15625,M,,NonLinLoc,,automatic,nz3drx,14,14,4,0.04219885259,154.0569242,0.5010946829,0
2017p017430,,2017-01-07T10:47:13.499Z,2017-01-07T11:02:18.632Z,173.7825114,-42.39098017,2.501777938,12.03125,M,,NonLinLoc,,automatic,nz3drx,14,14,2,0.1817017147,164.5063062,1.002408557,0
2017p017414,,2017-01-07T10:38:18.924Z,2017-01-07T11:02:51.825Z,173.5384297,-42.39390191,2.721544219,22.34375,M,,NonLinLoc,,automatic,nz3drx,32,32,12,0.02209553421,121.8208819,1.216657187,0
2017p017389,,2017-01-07T10:25:21.647Z,2017-01-07T10:27:14.084Z,174.3232378,-41.65348761,1.182472541,11.328125,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.1277937409,134.5118117,0.3174950975,0
2017p017385,,2017-01-07T10:23:12.388Z,2017-01-07T10:24:58.341Z,174.1926559,-41.76309617,1.718515181,14.609375,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.02031184166,140.533147,0.4650247474,0
2017p017375,,2017-01-07T10:17:47.720Z,2017-01-07T10:19:23.273Z,176.8183071,-39.56541953,1.640767055,22.109375,M,,NonLinLoc,,automatic,nz3drx,25,25,12,0.150082008,89.38962419,0.5809187705,0
2017p017353,,2017-01-07T10:05:56.468Z,2017-01-07T10:07:59.835Z,176.2216328,-38.62638554,2.061710843,89.375,M,,NonLinLoc,,automatic,nz3drx,13,13,3,0.5253356749,194.0001746,1.484161925,0
2017p017338,,2017-01-07T09:59:11.153Z,2017-01-07T10:01:31.168Z,177.9177802,-37.9088419,2.354292819,54.6875,M,,NonLinLoc,,automatic,nz3drx,20,20,13,0.2007973292,209.1323745,1.501818854,0
2017p017320,,2017-01-07T09:48:10.978Z,2017-01-07T09:50:34.784Z,177.2051872,-39.61545432,2.060102134,16.953125,M,,NonLinLoc,,automatic,nz3drx,33,33,18,0.1101105426,200.3929298,0.6456847293,0
2017p017319,,2017-01-07T09:47:55.665Z,2017-01-07T09:50:22.644Z,174.1448854,-41.68995585,1.842968839,14.609375,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.07914214505,72.06981496,0.405510235,0
2017p017314,,2017-01-07T09:45:00.847Z,2017-01-07T09:47:11.861Z,173.6030659,-42.30232915,2.393001553,18.59375,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.1234061048,176.2843637,0.5597323392,0
2017p017285,earthquake,2017-01-07T09:30:49.695Z,2017-01-09T02:27:09.733Z,175.7591795,-38.92021086,0.9073547997,5.1171875,M,,NonLinLoc,confirmed,manual,nz3drx,13,11,7,0.053170158,133.7630724,0.2972644388,0
2017p017265,,2017-01-07T09:19:17.911Z,2017-01-07T09:21:33.583Z,173.8540188,-42.41308007,2.248149428,25.15625,M,,NonLinLoc,,automatic,nz3drx,19,19,6,0.2325700566,152.6999301,1.028135033,0
2017p017258,,2017-01-07T09:15:27.472Z,2017-01-07T09:17:48.287Z,173.8693085,-42.39516998,2.651673876,22.8125,M,,NonLinLoc,,automatic,nz3drx,28,28,10,0.2449081918,152.5285017,1.080002334,0
2017p017250,,2017-01-07T09:11:15.986Z,2017-01-07T09:13:34.784Z,177.5386661,-37.77880665,2.296757394,34.53125,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.1955620453,158.1142914,0.4815847133,0
2017p017240,,2017-01-07T09:05:37.720Z,2017-01-07T09:09:15.176Z,173.8312172,-42.39906931,2.908960412,26.09375,M,,NonLinLoc,,automatic,nz3drx,46,46,22,0.2165203312,150.9636815,1.141445069,0
2017p017218,,2017-01-07T08:54:05.677Z,2017-01-07T08:56:11.237Z,175.6856594,-40.01377538,2.495077568,7.8125,M,,NonLinLoc,,automatic,nz3drx,12,12,8,0.4094531774,237.1976843,1.15070829,0
2017p017217,earthquake,2017-01-07T08:53:17.228Z,2017-01-07T10:43:21.421Z,173.8226013,-42.40978622,3.639961441,4.862204075,M,,LOCSAT,confirmed,manual,iasp91,19,12,10,0.2101349682,193.4773941,0.7087912404,0
2017p017213,,2017-01-07T08:51:14.780Z,2017-01-07T08:53:14.997Z,173.7897735,-42.38451667,2.088080976,15.78125,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.1880472202,164.6244454,0.7340042458,0
2017p017208,,2017-01-07T08:48:48.412Z,2017-01-07T08:51:24.973Z,173.3003978,-42.58726503,3.010890016,22.34375,M,,NonLinLoc,,automatic,nz3drx,16,16,2,0.246072394,142.9918437,0.7111091393,0
2017p017203,,2017-01-07T08:46:01.348Z,2017-01-07T08:47:45.198Z,176.092173,-39.02582644,1.704287133,54.6875,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.3188580024,161.1293997,0.6241774648,0
2017p017191,,2017-01-07T08:39:37.297Z,2017-01-07T08:40:48.855Z,176.7365631,-39.76708965,1.529704112,31.71875,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.1097576306,98.25589256,0.4153714491,0
2017p017175,,2017-01-07T08:30:52.902Z,2017-01-07T08:33:42.776Z,177.5328525,-37.83860379,2.986658225,40.15625,M,,NonLinLoc,,automatic,nz3drx,87,87,51,0.1659695664,106.0055069,0.8724457024,0
2017p017161,earthquake,2017-01-07T08:23:23.359Z,2017-01-09T04:03:29.427Z,173.9673767,-42.44469452,4.580445146,5.195275784,M,,LOCSAT,confirmed,manual,iasp91,107,99,123,0.2120082676,155.7767982,0.8214611104,0
2017p017136,,2017-01-07T08:10:12.778Z,2017-01-07T08:12:17.183Z,174.2456169,-41.76047891,1.949792931,16.71875,M,,NonLinLoc,,automatic,nz3drx,15,15,5,0.02539874357,143.0644934,0.3721728198,0
2017p017120,,2017-01-07T08:02:02.147Z,2017-01-07T08:03:51.179Z,174.4082652,-41.68434423,2.051807435,10.859375,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.1603554545,141.9075052,0.3826095166,0
2017p017113,,2017-01-07T07:57:58.787Z,2017-01-07T08:00:03.378Z,174.1019912,-41.76961275,1.869183955,18.59375,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.08589702311,135.9782761,0.3773512092,0
2017p017106,,2017-01-07T07:54:11.866Z,2017-01-07T07:56:34.412Z,176.7735362,-39.75820722,2.343220824,35.46875,M,,NonLinLoc,,automatic,nz3drx,13,13,10,0.08583747306,56.62233165,0.2675365995,0
2017p017103,,2017-01-07T07:52:47.799Z,2017-01-07T07:55:31.679Z,177.2406935,-41.68327955,3.342777428,108.125,M,,NonLinLoc,,automatic,nz3drx,48,48,27,1.144257047,219.8576134,2.440088785,0
2017p017064,,2017-01-07T07:32:02.869Z,2017-01-07T07:34:15.079Z,173.8230179,-42.25199539,2.057558539,19.53125,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.2674012586,179.5517001,0.5594007978,0
2017p017059,,2017-01-07T07:29:11.603Z,2017-01-07T07:31:40.307Z,175.2901152,-39.07470783,2.203408113,140.9375,M,,NonLinLoc,,automatic,nz3drx,48,48,19,0.2195254548,153.7261578,1.203615859,0
2017p017038,,2017-01-07T07:18:04.212Z,2017-01-07T07:19:11.282Z,176.7444039,-40.30392876,1.488875706,12.96875,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.08943542745,206.5755198,0.5406595914,0
2017p017031,,2017-01-07T07:14:07.978Z,2017-01-07T07:37:23.621Z,173.3744543,-42.55603129,3.547246328,35.46875,M,,NonLinLoc,,automatic,nz3drx,74,74,50,0.1857494241,134.8634214,1.221651011,0
2017p017004,,2017-01-07T06:59:54.848Z,2017-01-07T07:32:10.044Z,173.7980364,-42.41145443,2.954852252,26.09375,M,,NonLinLoc,,automatic,nz3drx,43,43,25,0.1912972073,150.0325377,1.045619395,0
2017p016961,,2017-01-07T06:36:57.979Z,2017-01-07T06:38:42.548Z,176.1408685,-41.11594989,2.070660917,15.78125,M,,NonLinLoc,,automatic,nz3drx,18,18,11,0.1888636125,216.3861561,0.4367307095,0
2017p016928,,2017-01-07T06:19:39.706Z,2017-01-07T06:21:39.224Z,174.1383183,-41.71311998,1.867030134,15.546875,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.06739870817,89.42610276,0.4479427465,0
2017p016846,,2017-01-07T05:35:36.270Z,2017-01-07T05:37:36.275Z,173.7163506,-42.09870937,2.220310545,14.84375,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.3442030472,155.7589982,0.4600691568,0
2017p016838,,2017-01-07T05:31:42.944Z,2017-01-07T05:35:07.711Z,178.2154327,-37.64990526,3.469706954,35.46875,M,,NonLinLoc,,automatic,nz3drx,90,90,64,0.1150490303,98.60844043,1.655352224,0
2017p016825,,2017-01-07T05:24:30.740Z,2017-01-07T05:26:44.748Z,173.7251503,-42.43770508,2.38590543,11.5625,M,,NonLinLoc,,automatic,nz3drx,11,11,2,0.138921786,158.6920524,0.9817146087,0
2017p016818,,2017-01-07T05:21:21.426Z,2017-01-07T05:23:31.157Z,176.8768896,-38.0199003,1.622784364,104.375,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.4685291932,226.4583813,1.313434634,0
2017p016791,,2017-01-07T05:06:26.218Z,2017-01-07T05:08:27.253Z,174.1894528,-41.76383637,1.540290896,17.1875,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.0226810328,140.4406986,0.2449825585,0
2017p016784,,2017-01-07T05:02:38.298Z,2017-01-07T05:06:21.707Z,177.0028535,-39.17609006,2.398530881,31.484375,M,,NonLinLoc,,automatic,nz3drx,44,44,28,0.08747254813,87.56704448,0.4703541465,0
2017p016747,,2017-01-07T04:43:18.558Z,2017-01-07T04:45:08.445Z,173.7507621,-42.0379737,2.151609856,24.6875,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.3354243371,152.42821,0.4975686428,0
2017p016709,,2017-01-07T04:22:36.572Z,2017-01-07T04:25:08.806Z,177.0233273,-39.7224261,1.803263177,21.40625,M,,NonLinLoc,,automatic,nz3drx,19,19,11,0.07651224014,168.7083326,0.4031573169,0
2017p016698,,2017-01-07T04:17:28.139Z,2017-01-07T04:19:28.332Z,177.0074801,-39.70195184,1.525572112,18.59375,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.06953673134,148.1049706,1.108399392,0
2017p016694,earthquake,2017-01-07T04:14:38.396Z,2017-01-09T02:13:07.571Z,174.7141332,-39.33151051,1.79457531,27.265625,M,,NonLinLoc,confirmed,manual,nz3drx,22,20,6,0.2088396963,91.69946658,0.5446982813,0
2017p016685,,2017-01-07T04:10:05.974Z,2017-01-07T04:12:24.662Z,177.5905605,-37.78541539,1.627834462,34.0625,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.1563279935,208.970291,0.5999946295,0
2017p016654,,2017-01-07T03:53:43.498Z,2017-01-07T03:55:47.569Z,174.1484591,-41.6867241,1.965302462,14.609375,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.07999107587,69.13237946,0.3405525448,0
2017p016651,,2017-01-07T03:52:00.106Z,2017-01-07T04:26:08.809Z,173.7937762,-42.51812172,2.829415435,25.15625,M,,NonLinLoc,,automatic,nz3drx,26,26,13,0.2131467068,154.8858106,1.246817627,0
2017p016648,,2017-01-07T03:50:38.585Z,2017-01-07T03:52:46.155Z,177.7456315,-37.50369173,2.465777261,71.5625,M,,NonLinLoc,,automatic,nz3drx,14,14,9,0.2529157938,214.7759028,0.9987621736,0
2017p016647,,2017-01-07T03:49:29.324Z,2017-01-07T03:51:50.089Z,176.6393814,-37.83588336,2.484718685,109.0625,M,,NonLinLoc,,automatic,nz3drx,32,32,16,0.5528902288,136.0083674,1.389217267,0
2017p016631,,2017-01-07T03:41:21.222Z,2017-01-07T03:43:46.322Z,177.578118,-37.79335929,2.137217502,31.71875,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.1679594372,200.173814,0.6169588062,0
2017p016609,,2017-01-07T03:29:36.366Z,2017-01-07T03:31:43.736Z,174.0522089,-41.8123657,2.360472614,17.421875,M,,NonLinLoc,,automatic,nz3drx,26,26,12,0.1361895428,137.5928022,0.734851829,0
2017p016602,,2017-01-07T03:25:34.721Z,2017-01-07T03:27:51.129Z,173.3386368,-42.5833657,2.469072782,25.625,M,,NonLinLoc,,automatic,nz3drx,21,21,10,0.2237645101,135.3971863,0.6374875331,0
2017p016566,,2017-01-07T03:06:39.789Z,2017-01-07T03:08:31.059Z,173.9480919,-41.80514247,1.686885143,15.78125,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.1030889521,132.1192545,1.041199946,0
2017p016548,,2017-01-07T02:57:16.698Z,2017-01-07T02:59:02.266Z,174.4037959,-41.5457561,2.130598155,12.734375,M,,NonLinLoc,,automatic,nz3drx,23,23,13,0.2509644561,123.0049906,0.6284144658,0
2017p016523,,2017-01-07T02:43:51.529Z,2017-01-07T02:47:41.665Z,174.2305145,-41.90350827,2.773730358,16.71875,M,,NonLinLoc,,automatic,nz3drx,39,39,22,0.153113756,139.8101146,1.594571673,0
2017p016513,,2017-01-07T02:38:31.008Z,2017-01-07T02:40:49.159Z,173.7895144,-41.75043459,1.962851399,7.34375,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.07314657154,178.7569345,0.4666623633,0
2017p016505,,2017-01-07T02:34:23.794Z,2017-01-07T02:35:44.519Z,177.8618753,-38.51428796,1.731720937,23.984375,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.07532220319,120.7474566,0.3454803119,0
2017p016463,,2017-01-07T02:11:32.679Z,2017-01-07T02:13:25.452Z,176.4865395,-40.06953898,1.27847632,39.21875,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.2247974079,75.63488054,0.6106972289,0
2017p016457,,2017-01-07T02:08:35.322Z,2017-01-07T02:24:29.470Z,173.4159155,-42.57058394,4.085633977,27.96875,M,,NonLinLoc,,automatic,nz3drx,22,22,4,0.1796637695,152.4162714,1.059282624,0
2017p016441,,2017-01-07T01:59:51.899Z,2017-01-07T02:21:29.517Z,172.9191516,-42.9468021,2.603929543,13.90625,M,,NonLinLoc,,automatic,nz3drx,29,29,13,0.08723982595,68.82218845,0.9714564779,0
2017p016433,earthquake,2017-01-07T01:55:43.788Z,2017-01-09T02:10:01.266Z,176.2399476,-38.41004058,1.251092545,6.69921875,M,,NonLinLoc,confirmed,manual,nz3drx,16,12,8,0.03956027971,90.54202042,0.2116740408,0
2017p016426,,2017-01-07T01:51:54.423Z,2017-01-07T01:54:09.157Z,176.2381054,-38.89359563,2.435924244,55.625,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.4824933207,168.0655383,0.969093499,0
2017p016418,,2017-01-07T01:47:50.244Z,2017-01-07T02:16:57.277Z,173.3369941,-42.59333189,2.884905546,26.5625,M,,NonLinLoc,,automatic,nz3drx,30,30,18,0.2321145708,135.6654193,0.7491208682,0
2017p016407,,2017-01-07T01:42:08.595Z,2017-01-07T02:14:36.832Z,173.3003978,-42.58726503,2.32758574,20.46875,M,,NonLinLoc,,automatic,nz3drx,13,13,3,0.246072394,140.1604119,0.6334347282,0
2017p016396,earthquake,2017-01-07T01:36:08.139Z,2017-01-07T01:43:19.047Z,173.27005,-42.57146835,4.582294633,7.185689449,M,,LOCSAT,confirmed,manual,iasp91,21,15,13,0.2524007857,139.2363319,0.8321565361,0
2017p016393,,2017-01-07T01:34:14.891Z,2017-01-07T02:10:56.624Z,177.0064352,-39.71191803,1.647955389,19.53125,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.07689223404,153.8619329,0.3581409475,0
2017p016374,,2017-01-07T01:24:03.899Z,2017-01-07T01:26:53.285Z,173.4354363,-42.45098965,2.37896567,12.03125,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.08423024913,138.9901108,1.024717702,0
2017p016358,,2017-01-07T01:16:55.608Z,2017-01-07T01:18:58.258Z,176.1509589,-39.03095477,2.043051927,83.75,M,,NonLinLoc,,automatic,nz3drx,22,22,10,0.2910251067,150.9450539,1.976349776,0
2017p016354,,2017-01-07T01:13:49.779Z,2017-01-07T01:16:21.569Z,178.3974027,-37.77047714,2.156795646,22.8125,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.04986264324,183.4953436,0.8123144355,0
2017p016339,,2017-01-07T01:05:46.406Z,2017-01-07T01:07:54.246Z,173.0261589,-42.72621075,2.336587507,15.78125,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.2412266676,127.8030885,0.6405780844,0
2017p016319,earthquake,2017-01-07T00:55:12.474Z,2017-01-09T01:50:31.483Z,175.7551937,-39.42651035,1.168234104,14.140625,M,,NonLinLoc,confirmed,manual,nz3drx,20,16,7,0.01804317462,162.5449714,0.2732590935,0
2017p016288,,2017-01-07T00:38:38.245Z,2017-01-07T00:40:04.159Z,173.0521495,-42.61011916,2.606156532,15.78125,M,,NonLinLoc,,automatic,nz3drx,11,11,1,0.3574388407,120.4116988,0.3598986549,0
2017p016284,,2017-01-07T00:36:14.695Z,2017-01-07T00:39:10.138Z,174.0793634,-41.26509114,2.980021378,59.84375,M,,NonLinLoc,,automatic,nz3drx,51,51,24,0.1577187656,60.71004302,1.35591864,0
2017p016275,,2017-01-07T00:31:22.724Z,2017-01-07T00:33:03.620Z,176.3223785,-40.73880722,1.94757928,10.859375,M,,NonLinLoc,,automatic,nz3drx,19,19,12,0.08000723617,178.5958537,0.3954739432,0
2017p016260,,2017-01-07T00:23:24.749Z,2017-01-07T00:25:34.707Z,173.1811193,-42.51370854,2.288609501,15.78125,M,,NonLinLoc,,automatic,nz3drx,18,18,8,0.2818399067,123.6576258,0.5327477162,0
2017p016238,,2017-01-07T00:11:46.023Z,2017-01-07T00:13:21.191Z,174.1012047,-41.69284404,1.583730601,24.21875,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.1014920172,85.65932323,0.7561417387,0
2017p016147,,2017-01-06T23:23:19.659Z,2017-01-06T23:25:45.154Z,176.5891283,-39.96012874,1.996360565,32.421875,M,,NonLinLoc,,automatic,nz3drx,34,34,16,0.1587942412,66.47776637,0.733015266,0
2017p016137,,2017-01-06T23:18:13.887Z,2017-01-06T23:20:33.160Z,176.0071814,-38.89153428,2.10423962,73.90625,M,,NonLinLoc,,automatic,nz3drx,41,41,21,0.3262427963,164.0809054,1.019127611,0
2017p016118,,2017-01-06T23:08:12.498Z,2017-01-06T23:09:45.855Z,177.578118,-37.79335929,1.939370357,34.53125,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.1679594372,204.4334456,0.6389675911,0
2017p016108,,2017-01-06T23:02:24.019Z,2017-01-06T23:03:47.180Z,177.578118,-37.79335929,1.513910253,35.46875,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.1679594372,204.4334456,0.343866666,0
2017p016098,,2017-01-06T22:57:02.200Z,2017-01-06T22:58:30.256Z,176.1823145,-40.60962386,1.820981367,19.296875,M,,NonLinLoc,,automatic,nz3drx,18,18,12,0.08507269057,90.52211486,0.4503944816,0
2017p016092,,2017-01-06T22:54:10.221Z,2017-01-06T22:55:54.599Z,177.9152546,-38.96150398,2.448713683,32.1875,M,,NonLinLoc,,automatic,nz3drx,28,28,16,0.1934905924,156.9101187,0.5056320406,0
2017p016072,,2017-01-06T22:43:11.738Z,2017-01-06T22:45:50.291Z,173.8038467,-42.29482096,2.270184529,24.21875,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.230962531,181.1806049,0.6063261575,0
2017p016061,,2017-01-06T22:37:20.246Z,2017-01-06T22:38:45.732Z,176.3377397,-40.73759776,1.458451756,9.921875,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.08776486448,184.8496455,0.4454344147,0
2017p016025,,2017-01-06T22:18:12.868Z,2017-01-06T22:19:39.515Z,177.5561242,-37.77934853,1.926005584,35.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.1819610713,207.4463012,0.3704530814,0
2017p016021,,2017-01-06T22:16:14.821Z,2017-01-06T22:17:41.521Z,177.5616219,-37.78285122,1.736382095,35.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.1783141042,206.6981491,0.3464312979,0
2017p015975,earthquake,2017-01-06T21:51:45.721Z,2017-01-09T02:28:49.573Z,176.2209772,-38.619281,1.896178177,6.5234375,M,,NonLinLoc,confirmed,manual,nz3drx,32,29,18,0.06430763864,37.9592378,0.3842353383,0
2017p015971,earthquake,2017-01-06T21:49:51.671Z,2017-01-09T02:16:00.964Z,173.9705279,-39.07696498,2.278167318,10.390625,M,,NonLinLoc,confirmed,manual,nz3drx,31,28,15,0.119167461,208.0848405,0.5461987486,0
2017p015969,earthquake,2017-01-06T21:48:50.885Z,2017-01-09T02:31:05.881Z,176.2172123,-38.61353955,2.081610984,5.64453125,M,,NonLinLoc,confirmed,manual,nz3drx,33,29,17,0.06717314742,38.462364,0.3411299553,0
2017p015957,,2017-01-06T21:42:10.846Z,2017-01-06T21:44:52.183Z,176.9845593,-37.88658573,2.153584695,82.8125,M,,NonLinLoc,,automatic,nz3drx,27,27,9,0.383476916,155.573051,0.9659005817,0
2017p015933,,2017-01-06T21:29:34.485Z,2017-01-06T21:30:59.280Z,176.331193,-40.74156971,1.560376417,10.15625,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.0866125148,183.9262323,0.3830916683,0
2017p015917,,2017-01-06T21:20:43.288Z,2017-01-06T21:22:53.194Z,173.7583625,-42.26679944,2.380423598,27.96875,M,,NonLinLoc,,automatic,nz3drx,24,24,9,0.2211366101,151.1031264,0.6876527081,0
2017p015908,,2017-01-06T21:16:11.365Z,2017-01-06T21:18:41.374Z,173.2662895,-42.56624889,2.651247327,18.59375,M,,NonLinLoc,,automatic,nz3drx,22,22,10,0.2515454264,148.0209974,0.7176941139,0
2017p015898,,2017-01-06T21:10:53.393Z,2017-01-06T21:12:30.739Z,174.2506865,-41.68472134,1.712132315,16.484375,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.07178896544,121.8320179,0.256646511,0
2017p015894,,2017-01-06T21:08:37.054Z,2017-01-06T21:10:53.269Z,172.1661863,-43.61059293,2.141776673,9.921875,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.11782869,72.76704366,0.5845427342,0
2017p015890,,2017-01-06T21:06:42.357Z,2017-01-06T21:08:54.903Z,173.6764233,-41.99742182,2.366184809,19.53125,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.3188698762,135.528359,0.5427529569,0
2017p015882,,2017-01-06T21:02:17.232Z,2017-01-06T21:06:47.802Z,174.3877427,-41.76131127,2.654932589,14.84375,M,,NonLinLoc,,automatic,nz3drx,39,39,20,0.1298581805,133.1005048,1.111737518,0
2017p015849,,2017-01-06T20:44:59.076Z,2017-01-06T20:47:16.472Z,174.1000621,-41.65944278,1.87723912,17.65625,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.1238975381,113.7820549,0.6911072461,0
2017p015838,,2017-01-06T20:38:46.247Z,2017-01-06T20:40:07.393Z,176.3129887,-40.74102783,1.564794556,10.15625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.07687933641,179.0157873,0.399121534,0
2017p015832,,2017-01-06T20:35:25.460Z,2017-01-06T20:37:55.118Z,173.4595769,-41.76411581,2.418305977,5.46875,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.3146369643,107.3742582,1.756923746,0
2017p015830,,2017-01-06T20:34:31.617Z,2017-01-06T20:36:10.580Z,176.3161187,-40.74028762,1.89478253,11.796875,M,,NonLinLoc,,automatic,nz3drx,18,18,11,0.07785500497,179.7241477,0.3491807755,0
2017p015815,,2017-01-06T20:26:27.461Z,2017-01-06T20:28:13.260Z,172.8081306,-42.67984342,2.305415654,18.59375,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.3322987313,85.98680224,0.4198118941,0
