publicid	eventtype	origintime	modificationtime	longitude	 latitude	 magnitude	 depth	magnitudetype	depthtype	evaluationmethod	evaluationstatus	evaluationmode	earthmodel	usedphasecount	usedstationcount	magnitudestationcount	minimumdistance	azimuthalgap	originerror	magnitudeuncertainty
2016p932877		2016-12-11T03:57:05.170Z	2016-12-11T03:59:40.497Z	173.7926877	-42.32619993	2.465208677	28.4375	M		NonLinLoc		automatic	nz3drx	19	19	7	0.2084192786	181.5865469	0.7924237951	0
2016p932873		2016-12-11T03:54:52.206Z	2016-12-11T03:57:16.210Z	173.8804409	-42.363791	2.770845874	25.15625	M		NonLinLoc		automatic	nz3drx	30	30	13	0.2579035518	151.482728	1.058264811	0
2016p932858		2016-12-11T03:47:19.892Z	2016-12-11T03:48:58.202Z	178.2089964	-37.524786	1.957577705	19.0625	M		NonLinLoc		automatic	nz3drx	10	10	6	0.0843680464	197.780267	0.5480734902	0
2016p932851		2016-12-11T03:43:17.169Z	2016-12-11T03:45:50.150Z	173.7288173	-42.17750037	2.833252388	28.4375	M		NonLinLoc		automatic	nz3drx	33	33	17	0.2776081122	135.6895708	0.6335709362	0
2016p932842		2016-12-11T03:38:25.427Z	2016-12-11T03:40:11.187Z	174.4543519	-41.45216105	2.430876371	24.921875	M		NonLinLoc		automatic	nz3drx	26	26	15	0.2730163033	110.4460273	0.4104743497	0
2016p932811		2016-12-11T03:21:48.994Z	2016-12-11T03:24:22.359Z	173.6128302	-42.31930072	2.614815907	18.59375	M		NonLinLoc		automatic	nz3drx	26	26	10	0.1113251969	137.5092533	0.7355931793	0
2016p932806		2016-12-11T03:19:07.686Z	2016-12-11T03:21:24.171Z	173.6835995	-42.1878632	2.769106653	29.84375	M		NonLinLoc		automatic	nz3drx	31	31	17	0.2526104637	134.3786438	0.5871207315	0
2016p932789		2016-12-11T03:10:08.845Z	2016-12-11T03:12:21.626Z	174.2992502	-41.62775931	2.230604137	11.796875	M		NonLinLoc		automatic	nz3drx	20	20	12	0.1392521416	122.5725219	0.9085632926	0
2016p932781		2016-12-11T03:06:17.440Z	2016-12-11T03:07:59.346Z	178.7069032	-37.84002813	2.113935203	28.4375	M		NonLinLoc		automatic	nz3drx	10	10	5	0.2302185369	261.2094743	0.6007212337	0
2016p932770		2016-12-11T03:00:09.004Z	2016-12-11T03:03:05.832Z	173.656308	-42.00684613	2.625119579	28.90625	M		NonLinLoc		automatic	nz3drx	38	38	15	0.3344003675	122.3478689	0.8809876504	0
2016p932762		2016-12-11T02:55:50.297Z	2016-12-11T02:58:07.782Z	174.1541045	-41.83453822	2.180752782	15.78125	M		NonLinLoc		automatic	nz3drx	21	21	8	0.0955189086	144.0479945	0.5805191147	0
2016p932727		2016-12-11T02:37:48.563Z	2016-12-11T02:40:22.641Z	174.3049057	-41.631262	2.995032596	9.921875	M		NonLinLoc		automatic	nz3drx	48	48	29	0.1382251124	125.0888964	1.413867783	0
2016p932725		2016-12-11T02:36:52.035Z	2016-12-11T02:39:25.253Z	174.1902404	-39.6951257	3.137771324	161.5625	M		NonLinLoc		automatic	nz3drx	34	34	17	0.7240462867	146.9481003	1.759533668	0
2016p932722		2016-12-11T02:34:28.024Z	2016-12-11T02:36:42.336Z	172.9812694	-42.62142051	2.531087722	25.15625	M		NonLinLoc		automatic	nz3drx	11	11	4	0.3481466621	110.0209209	0.9497629875	0
2016p932702		2016-12-11T02:24:07.278Z	2016-12-11T02:31:34.687Z	178.3006607	-37.54096429	2.544624068	17.1875	M		NonLinLoc		automatic	nz3drx	22	22	12	0.0232171802	282.0306908	0.8090778448	0
2016p932686		2016-12-11T02:15:14.255Z	2016-12-11T02:17:18.345Z	174.2632307	-41.72512799	2.22802405	7.109375	M		NonLinLoc		automatic	nz3drx	13	13	6	0.0450535973	173.3734554	0.2841716521	0
2016p932648		2016-12-11T01:55:19.696Z	2016-12-11T01:57:34.607Z	173.7640458	-42.27030213	2.365543323	28.90625	M		NonLinLoc		automatic	nz3drx	20	20	6	0.2219209551	141.7081773	0.5037451633	0
2016p932640		2016-12-11T01:51:14.127Z	2016-12-11T01:53:48.087Z	173.73896	-42.27124065	2.448289536	28.4375	M		NonLinLoc		automatic	nz3drx	22	22	7	0.2076151178	150.5792206	0.7832049529	0
2016p932619		2016-12-11T01:39:48.304Z	2016-12-11T01:41:33.165Z	177.0034847	-39.91178371	2.167004934	13.90625	M		NonLinLoc		automatic	nz3drx	15	15	9	0.1484083587	202.7532561	0.335919654	0
2016p932611		2016-12-11T01:35:09.814Z	2016-12-11T01:37:10.905Z	175.1683255	-39.46122173	2.125004369	63.125	M		NonLinLoc		automatic	nz3drx	15	15	5	0.2213722395	197.5648526	1.209905333	0
2016p932609		2016-12-11T01:34:21.354Z	2016-12-11T01:36:16.906Z	177.8553335	-39.22452426	2.370571801	13.90625	M		NonLinLoc		automatic	nz3drx	14	14	7	0.0827610419	224.4080759	0.4718716914	0
2016p932592		2016-12-11T01:25:10.490Z	2016-12-11T01:27:27.300Z	174.2238033	-41.78236096	2.562345354	17.421875	M		NonLinLoc		automatic	nz3drx	30	30	13	0.0323899593	142.0850665	0.9492866974	0
2016p932586		2016-12-11T01:22:21.590Z	2016-12-11T01:24:34.039Z	178.5605021	-38.26680343	2.606914947	25.15625	M		NonLinLoc		automatic	nz3drx	15	15	9	0.2984663193	244.1086676	0.5499301206	0
2016p932565		2016-12-11T01:10:38.575Z	2016-12-11T01:12:24.606Z	174.2941263	-41.72520061	1.828478083	16.71875	M		NonLinLoc		automatic	nz3drx	16	16	6	0.0653296639	141.5019602	0.3427756451	0
2016p932561	earthquake	2016-12-11T01:08:37.087Z	2016-12-12T05:35:35.301Z	175.6151142	-37.56815391	2.111726055	9.921875	M		NonLinLoc	confirmed	manual	nz3drx	15	12	7	0.1894890478	100.3316431	0.4671810121	0
2016p932556		2016-12-11T01:05:56.508Z	2016-12-11T01:08:01.220Z	174.2466624	-41.58700911	1.579173515	29.84375	M		NonLinLoc		automatic	nz3drx	10	10	6	0.1658273443	100.4991522	0.5064731237	0
2016p932531		2016-12-11T00:52:45.987Z	2016-12-11T00:54:46.801Z	174.2313234	-41.77340591	2.12719944	24.21875	M		NonLinLoc		automatic	nz3drx	20	20	10	0.0259621183	143.7586618	0.379435067	0
2016p932524		2016-12-11T00:49:05.815Z	2016-12-11T00:51:30.813Z	173.7997211	-42.28135208	2.500504783	29.84375	M		NonLinLoc		automatic	nz3drx	30	30	8	0.235894984	143.7882713	0.9092538758	0
2016p932515		2016-12-11T00:44:11.742Z	2016-12-11T00:45:42.388Z	174.1704832	-41.68403423	1.749226423	15.546875	M		NonLinLoc		automatic	nz3drx	18	18	6	0.0737440716	72.59039806	0.4895420425	0
2016p932472		2016-12-11T00:21:29.328Z	2016-12-11T00:23:52.821Z	173.6985689	-42.29008927	2.747847286	26.5625	M		NonLinLoc		automatic	nz3drx	23	23	11	0.1731022328	157.5204173	1.984082381	0
2016p932457		2016-12-11T00:13:19.025Z	2016-12-11T00:15:39.075Z	173.4273237	-42.42405189	2.641068164	22.34375	M		NonLinLoc		automatic	nz3drx	23	23	8	0.0828632194	119.3526379	0.583613286	0
2016p932434		2016-12-11T00:01:38.606Z	2016-12-11T00:05:11.062Z	178.2333031	-37.64546405	3.486477365	43.4375	M		NonLinLoc		automatic	nz3drx	84	84	57	0.1024538942	105.0302723	1.797109515	0
2016p932406		2016-12-10T23:46:55.880Z	2016-12-10T23:49:53.852Z	177.6479404	-37.67391025	2.83972339	52.8125	M		NonLinLoc		automatic	nz3drx	22	22	12	0.2912544794	228.3410024	1.401466549	0
2016p932405		2016-12-10T23:46:24.240Z	2016-12-10T23:49:17.855Z	177.7923336	-38.37555459	2.473534808	19.765625	M		NonLinLoc		automatic	nz3drx	17	17	13	0.0757355756	68.14321727	0.2841502702	0
2016p932402		2016-12-10T23:44:12.788Z	2016-12-10T23:46:47.825Z	174.2948628	-41.72021751	1.939608644	15.3125	M		NonLinLoc		automatic	nz3drx	17	17	5	0.0679877312	140.9616972	0.3911443054	0
2016p932345		2016-12-10T23:13:52.518Z	2016-12-10T23:15:36.565Z	174.2030088	-41.75589246	1.775163143	16.71875	M		NonLinLoc		automatic	nz3drx	16	16	6	0.0097652534	140.300469	0.6034972812	0
2016p932334		2016-12-10T23:07:45.321Z	2016-12-10T23:10:21.365Z	173.7788011	-42.45428	2.720039037	23.28125	M		NonLinLoc		automatic	nz3drx	19	19	5	0.1807499354	151.1702938	1.073354077	0
2016p932330		2016-12-10T23:05:54.060Z	2016-12-10T23:07:55.585Z	174.0382014	-41.90455296	2.234534167	17.65625	M		NonLinLoc		automatic	nz3drx	17	17	7	0.2033399002	171.6562957	0.4554152558	0
2016p932310		2016-12-10T22:55:15.421Z	2016-12-10T22:57:11.635Z	174.1926542	-41.65966063	1.803657221	13.671875	M		NonLinLoc		automatic	nz3drx	14	14	7	0.0921947481	87.21224368	0.5109396057	0
2016p932294		2016-12-10T22:46:53.782Z	2016-12-10T22:50:50.312Z	176.1144125	-40.26004746	3.778520666	43.4375	M		NonLinLoc		automatic	nz3drx	44	44	24	0.0555078691	139.9446069	1.721499723	0
2016p932293		2016-12-10T22:46:16.922Z	2016-12-10T22:49:26.308Z	178.2119207	-37.68977002	4.182542583	39.21875	M		NonLinLoc		automatic	nz3drx	108	108	79	0.149870369	97.20470942	1.731616394	0
2016p932274		2016-12-10T22:35:56.905Z	2016-12-10T22:38:04.475Z	173.7310788	-41.96564621	2.269603356	19.53125	M		NonLinLoc		automatic	nz3drx	10	10	5	0.2723233551	148.1447823	0.3014802136	0
2016p932244		2016-12-10T22:19:58.802Z	2016-12-10T22:22:10.976Z	174.194293	-41.73144625	2.049881552	6.640625	M		NonLinLoc		automatic	nz3drx	17	17	7	0.0240594204	72.63966605	0.3598269905	0
2016p932229		2016-12-10T22:11:46.185Z	2016-12-10T22:14:07.866Z	174.0384168	-42.26994455	3.005446078	21.875	M		NonLinLoc		automatic	nz3drx	21	21	6	0.5369830406	161.4072723	1.757531461	0
2016p932209		2016-12-10T22:00:53.526Z	2016-12-10T22:03:15.298Z	174.6272355	-41.72997136	2.733110007	32.1875	M		NonLinLoc		automatic	nz3drx	16	16	7	0.3093204494	174.1913944	1.688288734	0
2016p932199		2016-12-10T21:55:44.459Z	2016-12-10T21:57:31.747Z	174.0082814	-41.97875751	1.977076348	9.6875	M		NonLinLoc		automatic	nz3drx	11	11	3	0.2763412997	175.9488118	0.4315812662	0
2016p932190		2016-12-10T21:50:57.503Z	2016-12-10T21:53:13.031Z	173.2426157	-42.59560558	2.735169169	19.53125	M		NonLinLoc		automatic	nz3drx	19	19	6	0.2834253366	150.3959538	0.6392073194	0
2016p932173		2016-12-10T21:41:58.888Z	2016-12-10T21:44:55.247Z	174.1785433	-42.00208641	3.361311041	20.46875	M		NonLinLoc		automatic	nz3drx	37	37	20	0.2531091442	143.802491	1.616288619	0
2016p932147		2016-12-10T21:28:04.027Z	2016-12-10T21:30:13.243Z	174.3042049	-41.69880472	2.33294073	18.59375	M		NonLinLoc		automatic	nz3drx	22	22	12	0.0855897608	138.9287012	0.4482138174	0
2016p932139		2016-12-10T21:23:40.829Z	2016-12-10T21:26:04.254Z	174.2523914	-41.75650696	2.248004233	15.546875	M		NonLinLoc		automatic	nz3drx	24	24	9	0.0291360892	142.9704997	0.5544719189	0
2016p932117		2016-12-10T21:12:20.557Z	2016-12-10T21:14:46.234Z	174.2271435	-41.75993703	2.187928717	17.65625	M		NonLinLoc		automatic	nz3drx	15	15	5	0.0133730264	142.0284496	0.5003493964	0
2016p932115		2016-12-10T21:11:11.669Z	2016-12-10T21:13:22.157Z	172.7780674	-42.67229616	2.748728423	12.96875	M		NonLinLoc		automatic	nz3drx	13	13	4	0.3502541786	81.94164934	1.524921929	0
2016p932101		2016-12-10T21:03:37.475Z	2016-12-10T21:05:48.231Z	173.738908	-42.42976117	2.374567133	12.03125	M		NonLinLoc		automatic	nz3drx	12	12	2	0.148077398	163.7751489	0.7953917692	0
2016p932041		2016-12-10T20:31:45.904Z	2016-12-10T20:34:24.249Z	173.5367631	-42.36548375	2.524408586	22.8125	M		NonLinLoc		automatic	nz3drx	18	18	6	0.0505239034	120.1114528	0.6110612786	0
2016p932009		2016-12-10T20:14:44.713Z	2016-12-10T20:18:10.770Z	173.5451127	-42.50757458	2.838514852	17.65625	M		NonLinLoc		automatic	nz3drx	33	33	10	0.0916406575	142.516139	1.562451882	0
2016p931995		2016-12-10T20:07:20.115Z	2016-12-10T20:10:43.698Z	173.4069984	-42.51024491	2.904402982	26.09375	M		NonLinLoc		automatic	nz3drx	36	36	15	0.1358680314	136.0548582	0.8744894668	0
2016p931991		2016-12-10T20:05:14.982Z	2016-12-10T20:07:45.508Z	173.6949608	-41.99796371	2.592953723	25.15625	M		NonLinLoc		automatic	nz3drx	21	21	7	0.3130645885	125.8759832	0.7759703931	0
2016p931981		2016-12-10T20:00:16.760Z	2016-12-10T20:02:32.476Z	178.7657103	-37.83519027	2.191274108	30.3125	M		NonLinLoc		automatic	nz3drx	10	10	7	0.2764651113	268.352459	0.7153680053	0
2016p931975		2016-12-10T19:56:21.565Z	2016-12-10T20:07:15.718Z	173.0183697	-42.55071866	2.499080187	11.5625	M		NonLinLoc		automatic	nz3drx	11	11	1	0.4072373483	107.6537044	0.534649108	0
2016p931969		2016-12-10T19:53:05.776Z	2016-12-10T20:06:01.399Z	173.5367631	-42.36548375	2.570756172	17.1875	M		NonLinLoc		automatic	nz3drx	13	13	5	0.0505239034	135.7764554	0.688728632	0
2016p931941		2016-12-10T19:38:19.043Z	2016-12-10T19:40:12.412Z	178.2369103	-37.73718204	1.350159447	6.40625	M		NonLinLoc		automatic	nz3drx	11	11	4	0.1588161604	113.4170723	0.6057776773	0
2016p931922		2016-12-10T19:28:33.728Z	2016-12-10T19:32:03.515Z	174.797931	-39.19812332	3.523425707	185.46875	M		NonLinLoc		automatic	nz3drx	138	138	83	0.0778341646	49.50833619	1.553203228	0
2016p931888		2016-12-10T19:10:03.209Z	2016-12-10T19:13:06.139Z	173.8063066	-42.43839219	3.105796759	35.46875	M		NonLinLoc		automatic	nz3drx	49	49	21	0.1983598461	149.3990985	1.040422932	0
2016p931884		2016-12-10T19:08:05.235Z	2016-12-10T19:10:29.178Z	174.2424145	-41.76121912	2.344076284	8.046875	M		NonLinLoc		automatic	nz3drx	24	24	10	0.0235244073	142.9792433	0.8078627019	0
2016p931866		2016-12-10T18:58:33.388Z	2016-12-10T19:00:49.458Z	173.5903955	-42.42044303	2.567400916	13.4375	M		NonLinLoc		automatic	nz3drx	19	19	7	0.0381646568	156.2494233	0.7820850313	0
2016p931855		2016-12-10T18:52:33.464Z	2016-12-10T18:54:06.949Z	178.6281137	-38.2305866	2.246111383	26.5625	M		NonLinLoc		automatic	nz3drx	13	13	7	0.4290135245	236.4253886	0.7622505763	0
2016p931819		2016-12-10T18:33:12.810Z	2016-12-10T18:35:07.182Z	174.2244085	-41.79906159	1.578933849	8.984375	M		NonLinLoc		automatic	nz3drx	10	10	2	0.0488670223	163.2358596	0.3131340595	0
2016p931815		2016-12-10T18:31:30.213Z	2016-12-10T18:34:11.187Z	173.5567937	-42.24090637	2.572010398	19.53125	M		NonLinLoc		automatic	nz3drx	18	18	6	0.1756406972	139.3502621	0.5296517792	0
2016p931812		2016-12-10T18:29:41.272Z	2016-12-10T18:31:47.291Z	174.6862269	-40.27057253	2.318779957	45.3125	M		NonLinLoc		automatic	nz3drx	12	12	7	0.6126034427	186.1612188	0.8802664828	0
2016p931803		2016-12-10T18:24:59.856Z	2016-12-10T18:27:15.141Z	174.1514336	-41.81110315	1.546465377	5.46875	M		NonLinLoc		automatic	nz3drx	15	15	4	0.0768191688	171.4122201	1.108720005	0
2016p931789		2016-12-10T18:17:15.981Z	2016-12-10T18:19:07.631Z	173.2956228	-42.54039489	2.531967116	17.65625	M		NonLinLoc		automatic	nz3drx	13	13	3	0.2188496928	148.8647268	0.9379260971	0
2016p931780		2016-12-10T18:12:39.178Z	2016-12-10T18:14:27.207Z	174.4219272	-41.73895996	2.605356817	18.59375	M		NonLinLoc		automatic	nz3drx	29	29	12	0.1557304089	145.1535232	0.7711653822	0
2016p931745		2016-12-10T17:53:57.454Z	2016-12-10T17:56:29.573Z	173.5203323	-42.19645516	2.804255018	24.21875	M		NonLinLoc		automatic	nz3drx	29	29	14	0.2198538426	112.4268746	0.7474912477	0
2016p931743		2016-12-10T17:53:01.825Z	2016-12-10T17:54:58.374Z	174.5077655	-41.4445607	2.19455198	22.34375	M		NonLinLoc		automatic	nz3drx	13	13	5	0.2539800512	137.4851865	0.227616403	0
2016p931738		2016-12-10T17:50:03.368Z	2016-12-10T17:51:14.379Z	173.7160176	-42.02194066	1.915687659	25.15625	M		NonLinLoc		automatic	nz3drx	10	10	2	0.328733854	150.4812455	0.3662044541	0
2016p931736		2016-12-10T17:49:17.169Z	2016-12-10T17:51:14.379Z	174.3270637	-41.66944803	1.529660067	17.65625	M		NonLinLoc		automatic	nz3drx	15	15	4	0.1180014021	136.5407415	0.3797935284	0
2016p931722		2016-12-10T17:42:36.708Z	2016-12-10T17:45:33.673Z	178.4985352	-42.25341797	3.552960241	34.91308594	M		NonLinLoc		automatic	iaspei91	34	34	9	2.492425157	262.1904541	0.5008391023	0
2016p931701		2016-12-10T17:30:39.369Z	2016-12-10T17:32:20.131Z	174.2884631	-41.72169791	1.591588762	11.09375	M		NonLinLoc		automatic	nz3drx	11	11	2	0.0630407543	151.8424083	0.4901938608	0
2016p931688		2016-12-10T17:23:45.421Z	2016-12-10T17:26:06.320Z	174.2877074	-41.66412138	2.262736993	7.578125	M		NonLinLoc		automatic	nz3drx	20	20	7	0.1032451259	130.3538999	0.5719293527	0
2016p931671		2016-12-10T17:14:31.885Z	2016-12-10T17:16:42.217Z	173.4694991	-42.39523708	2.36672688	12.03125	M		NonLinLoc		automatic	nz3drx	16	16	4	0.0552347554	92.37817377	0.7383510035	0
2016p931660		2016-12-10T17:08:58.818Z	2016-12-10T17:10:11.160Z	177.8850966	-38.00944233	1.62116189	27.03125	M		NonLinLoc		automatic	nz3drx	10	10	5	0.1676690285	63.49304481	0.3377585134	0
2016p931656		2016-12-10T17:06:50.825Z	2016-12-10T17:08:15.220Z	176.3285565	-39.66142799	1.808001422	28.90625	M		NonLinLoc		automatic	nz3drx	15	15	7	0.2627380998	76.23287222	0.5768038698	0
2016p931650		2016-12-10T17:03:16.027Z	2016-12-10T17:05:07.845Z	173.7226307	-42.05884461	2.064407075	22.34375	M		NonLinLoc		automatic	nz3drx	12	12	3	0.361737844	151.0598046	0.3633654006	0
2016p931614		2016-12-10T16:44:03.076Z	2016-12-10T16:46:07.191Z	173.7338182	-42.38289103	2.066249228	6.40625	M		NonLinLoc		automatic	nz3drx	10	10	3	0.1478391298	173.0152181	0.8080432986	0
2016p931601		2016-12-10T16:37:20.735Z	2016-12-10T17:48:36.060Z	173.9988011	-42.00017029	2.91899208	23.28125	M		NonLinLoc		automatic	nz3drx	40	40	19	0.2969612638	136.5131792	1.251778495	0
2016p931570		2016-12-10T16:20:41.777Z	2016-12-10T16:23:09.731Z	174.8249064	-40.14130253	3.147476653	24.6875	M		NonLinLoc		automatic	nz3drx	11	11	2	0.4064876522	154.5645808	0.8023523929	0
2016p931563		2016-12-10T16:17:13.680Z	2016-12-10T16:19:17.648Z	174.2313234	-41.77340591	2.399593545	18.59375	M		NonLinLoc		automatic	nz3drx	24	24	13	0.0259621183	141.5415755	0.6327346124	0
2016p931555		2016-12-10T16:12:53.002Z	2016-12-10T17:46:04.062Z	174.1997413	-41.8191923	2.668995575	19.53125	M		NonLinLoc		automatic	nz3drx	36	36	16	0.0694529036	144.4906607	1.090585965	0
2016p931553		2016-12-10T16:11:52.719Z	2016-12-10T16:13:53.902Z	177.0374083	-39.18714001	1.817847035	30.078125	M		NonLinLoc		automatic	nz3drx	16	16	8	0.0838064435	122.0434944	0.3649521027	0
2016p931525		2016-12-10T15:56:53.289Z	2016-12-10T15:58:59.156Z	168.4323303	-44.24925089	2.859254902	5.46875	M		NonLinLoc		automatic	nz3drx	10	10	3	0.2995755631	195.0818602	1.079759328	0
2016p931514		2016-12-10T15:51:24.219Z	2016-12-10T15:53:26.696Z	177.8314404	-37.70626682	1.852106632	50.9375	M		NonLinLoc		automatic	nz3drx	13	13	6	0.0644363918	235.4298721	0.8625977274	0
2016p931482		2016-12-10T15:33:34.889Z	2016-12-10T17:41:58.476Z	173.7491976	-42.04793989	2.92061764	21.875	M		NonLinLoc		automatic	nz3drx	48	48	13	0.3453317885	129.8998512	1.568184066	0
2016p931481		2016-12-10T15:33:10.928Z	2016-12-10T15:37:00.893Z	176.0688171	-40.4912195	1.981966023	16.953125	M		NonLinLoc		automatic	nz3drx	17	17	7	0.1005486639	61.58673864	1.101543645	0
2016p931478		2016-12-10T15:31:57.558Z	2016-12-10T15:34:29.869Z	172.3769567	-41.73066445	3.177830466	79.0625	M		NonLinLoc		automatic	nz3drx	13	13	2	0.3954528764	99.00110136	0.4845384686	0
2016p931476		2016-12-10T15:30:33.988Z	2016-12-10T15:32:19.848Z	174.1189653	-41.78012082	1.646503615	9.21875	M		NonLinLoc		automatic	nz3drx	11	11	3	0.0771009816	203.4349838	0.3447173442	0
2016p931458		2016-12-10T15:20:50.070Z	2016-12-10T15:24:21.754Z	173.4443719	-42.51132867	2.920990335	26.09375	M		NonLinLoc		automatic	nz3drx	35	35	12	0.1184591507	137.8721447	0.9946507969	0
2016p931441		2016-12-10T15:12:13.598Z	2016-12-10T15:14:13.662Z	174.2307529	-41.69414565	2.271914989	15.546875	M		NonLinLoc		automatic	nz3drx	20	20	7	0.0580873921	112.3570463	0.514418515	0
2016p931439		2016-12-10T15:10:43.603Z	2016-12-10T15:13:28.645Z	174.1368212	-41.72308617	2.47947202	17.890625	M		NonLinLoc		automatic	nz3drx	33	33	14	0.0635171814	97.71340027	0.9423407674	0
2016p931427		2016-12-10T15:04:37.625Z	2016-12-10T15:06:44.683Z	174.0631488	-41.82186263	1.976814775	15.78125	M		NonLinLoc		automatic	nz3drx	15	15	7	0.1338719626	155.6787063	0.5632783413	0
2016p931417		2016-12-10T14:59:12.619Z	2016-12-10T15:01:14.460Z	174.2537718	-41.64310524	2.011558819	14.140625	M		NonLinLoc		automatic	nz3drx	14	14	7	0.1120156838	111.6879184	0.3205906596	0
2016p931399		2016-12-10T14:49:25.423Z	2016-12-10T14:52:08.120Z	174.0358835	-42.00125406	2.683098624	16.71875	M		NonLinLoc		automatic	nz3drx	25	25	8	0.2849847325	152.7406859	0.7454874384	0
2016p931353		2016-12-10T14:25:01.609Z	2016-12-10T14:27:04.150Z	174.2167927	-41.76714074	2.20039192	7.578125	M		NonLinLoc		automatic	nz3drx	18	18	6	0.0165413538	142.2777539	0.5253140163	0
2016p931326		2016-12-10T14:10:37.124Z	2016-12-10T14:12:52.004Z	174.0053176	-41.91693808	2.513341874	21.40625	M		NonLinLoc		automatic	nz3drx	21	21	10	0.221329817	154.5504977	0.7880809758	0
2016p931315		2016-12-10T14:04:57.642Z	2016-12-10T14:06:58.945Z	171.7208349	-42.78700249	2.047668914	34.0625	M		NonLinLoc		automatic	nz3drx	10	10	2	0.2136213715	147.4784186	0.88594772	0
2016p931313		2016-12-10T14:03:59.510Z	2016-12-10T14:06:45.946Z	175.9468987	-38.7513205	2.62422857	130.625	M		NonLinLoc		automatic	nz3drx	28	28	14	0.5218316805	171.5423188	2.025990184	0
2016p931285		2016-12-10T13:48:45.904Z	2016-12-10T13:51:05.116Z	176.7464169	-38.30667968	2.544845056	64.765625	M		NonLinLoc		automatic	nz3drx	63	63	38	0.170777199	56.17939037	0.6346316767	0
2016p931284		2016-12-10T13:48:27.622Z	2016-12-10T13:50:37.930Z	173.9322638	-42.15005979	2.368020482	20.9375	M		NonLinLoc		automatic	nz3drx	14	14	6	0.4349750257	234.0199981	1.144078519	0
2016p931273		2016-12-10T13:42:35.708Z	2016-12-10T13:44:45.437Z	175.8195122	-39.90443776	2.508555024	7.8125	M		NonLinLoc		automatic	nz3drx	11	11	8	0.291633736	235.2802041	1.004261799	0
2016p931272		2016-12-10T13:41:46.789Z	2016-12-10T13:44:59.198Z	173.7303106	-42.3260547	3.711287353	28.90625	M		NonLinLoc		automatic	nz3drx	77	77	48	0.1680660264	141.6726887	1.456934586	0
2016p931259		2016-12-10T13:35:01.206Z	2016-12-10T13:37:48.553Z	174.3335858	-41.79308689	3.435368362	25.15625	M		NonLinLoc		automatic	nz3drx	76	76	43	0.0981615021	134.0098631	1.704427102	0
2016p931253		2016-12-10T13:32:07.588Z	2016-12-10T13:34:29.612Z	178.7624989	-37.87505503	2.286557742	34.0625	M		NonLinLoc		automatic	nz3drx	13	13	7	0.2767151055	265.5294467	0.7546717004	0
2016p931229		2016-12-10T13:19:38.487Z	2016-12-10T13:21:48.086Z	177.4911852	-37.48910002	2.63745494	90.3125	M		NonLinLoc		automatic	nz3drx	23	23	16	0.3445867983	195.3895766	1.457646308	0
2016p931216		2016-12-10T13:12:22.359Z	2016-12-10T13:15:50.474Z	178.4769932	-38.07271413	2.905318008	37.8125	M		NonLinLoc		automatic	nz3drx	54	54	32	0.1731851739	212.7441907	1.513462233	0
2016p931207		2016-12-10T13:07:15.711Z	2016-12-10T13:10:46.413Z	178.6133624	-38.40997802	3.062103806	39.6875	M		NonLinLoc		automatic	nz3drx	66	66	37	0.3313420236	230.1339864	1.323276759	0
2016p931193		2016-12-10T13:00:07.031Z	2016-12-10T13:02:31.312Z	172.9009231	-41.26529245	2.865283667	137.1875	M		NonLinLoc		automatic	nz3drx	24	24	5	0.3624781263	87.7193884	1.28943804	0
2016p931165		2016-12-10T12:44:56.306Z	2016-12-10T12:47:15.134Z	173.2600659	-42.75466798	3.078790464	21.875	M		NonLinLoc		automatic	nz3drx	12	12	2	0.2693808	157.234659	0.4949604469	0
2016p931113		2016-12-10T12:17:27.652Z	2016-12-10T12:19:49.217Z	173.9928959	-41.87653144	2.447235131	21.40625	M		NonLinLoc		automatic	nz3drx	24	24	11	0.1812730236	140.1987001	0.8086839199	0
2016p931110		2016-12-10T12:15:43.700Z	2016-12-10T12:18:27.714Z	173.9137733	-42.26965408	2.49047123	35.9375	M		NonLinLoc		automatic	nz3drx	15	15	6	0.5533946608	185.8145839	0.715966072	0
2016p931101		2016-12-10T12:10:57.111Z	2016-12-10T12:12:54.774Z	173.4208429	-42.38714794	2.028656125	12.96875	M		NonLinLoc		automatic	nz3drx	11	11	3	0.0917254597	97.84689792	0.3386089458	0
2016p931074		2016-12-10T11:56:13.931Z	2016-12-10T11:58:22.613Z	174.0590009	-41.80839375	1.591526508	20.46875	M		NonLinLoc		automatic	nz3drx	11	11	5	0.1298409927	149.1659741	0.3519843149	0
2016p931064		2016-12-10T11:51:10.593Z	2016-12-10T11:53:23.563Z	173.7072182	-42.03837035	2.399528414	17.65625	M		NonLinLoc		automatic	nz3drx	20	20	7	0.3464631046	141.5450757	0.8315072101	0
2016p931043		2016-12-10T11:40:15.702Z	2016-12-10T11:42:52.443Z	174.0857924	-41.83587339	2.19660411	12.03125	M		NonLinLoc		automatic	nz3drx	15	15	7	0.128855343	216.855507	0.6013927451	0
2016p931028		2016-12-10T11:31:46.178Z	2016-12-10T11:34:52.362Z	172.9619691	-42.69764735	2.881139891	21.40625	M		NonLinLoc		automatic	nz3drx	30	30	12	0.2749648231	112.2476309	0.6776852542	0
2016p931012	earthquake	2016-12-10T11:23:46.058Z	2016-12-12T01:12:19.747Z	174.9235238	-39.10521539	2.045656363	13.90625	M		NonLinLoc	confirmed	manual	nz3drx	22	21	10	0.1305048962	157.0379338	0.7533439227	0
